"116";6;20;7;15;15;8;9;11;47;9;14;7;16;6;29;10;10;7;12;8;18;12;7;14;14;16;9;6;10;14;10;20;30;34;11;12;8;15;11;17;10;12;9;37;13;41;20;180;40;145;36;13;23;58;23;143;21;18;77
"117";60;27;23;20;6;13;12;49;23;15;22;14;38;21;17;61;14;24;41;20;9;41;43;15;20;8;47;44;38;18;16;20;18;8;48;12;5;11;16;14;30;21;16;10;12;10;18;10;10;32;9;15;37;22;20;32;19;14;11
"118";36;30;45;34;37;29;22;43;33;27;44;26;18;22;18;32;72;37;39;36;33;21;27;26;40;32;26;23;29;22;25;13;42;30;26;41;44;59;38;35;69;30;40;34;26;33;53;58;65;54;119;53;57;64;47;35;71;29;51
"119";14;19;19;8;13;7;17;9;18;10;12;2;14;10;15;19;11;14;19;18;8;13;15;15;10;14;12;16;13;10;9;11;12;25;7;7;18;17;14;10;37;20;11;59;35;18;25;22;38;36;31;25;17;32;31;29;30;28;32
"120";24;18;15;15;13;16;28;13;22;15;11;8;11;17;21;12;10;9;10;29;13;21;21;13;23;18;15;14;16;14;17;11;10;9;11;8;13;16;8;9;27;18;6;13;16;7;14;13;18;15;21;13;20;18;25;15;11;11;15
"121";13;17;32;23;14;15;26;9;23;32;20;21;15;22;11;13;18;16;22;25;13;19;19;34;11;17;11;9;12;18;23;13;12;11;24;19;19;19;24;12;24;13;7;13;13;13;13;15;17;31;43;12;35;42;19;21;22;14;23
"122";11;29;15;11;6;17;7;34;17;5;9;2;10;9;11;8;2;7;12;7;9;12;8;2;21;9;4;10;31;21;4;10;7;8;6;39;185;46;55;11;10;10;11;9;15;46;17;70;11;15;53;4;11;15;9;9;82;40;13
"123";43;16;17;22;35;14;11;19;11;10;12;8;9;9;46;13;84;75;28;30;60;47;20;8;22;16;16;17;10;12;12;15;12;5;9;27;8;58;15;14;14;13;21;12;17;9;18;20;10;17;18;11;11;23;20;12;36;10;16
"124";13;14;15;10;7;11;11;44;21;8;25;4;7;30;10;14;10;11;11;19;17;9;12;8;11;31;4;62;10;6;15;11;8;5;9;8;21;10;12;15;15;8;6;26;9;14;10;35;35;25;16;14;17;8;13;74;18;10;26
"125";57;253;148;27;40;132;75;67;49;59;21;68;61;47;28;59;42;71;42;69;142;19;42;128;63;100;68;33;97;76;67;132;42;75;100;83;116;172;68;135;146;279;60;38;69;63;112;57;152;103;48;53;106;36;44;47;32;43;25
"126";16;16;11;16;8;9;10;15;16;5;10;8;1;109;91;13;31;15;9;9;43;91;71;50;13;12;6;43;88;12;11;15;13;16;50;69;34;12;75;12;17;57;52;28;16;8;9;17;65;54;17;16;27;8;22;55;17;7;22
"127";264;137;59;53;104;158;170;159;85;67;58;64;41;86;221;114;128;126;71;138;148;132;151;396;121;120;69;44;214;158;196;142;61;75;120;107;99;86;76;65;80;71;104;63;73;76;86;101;125;138;70;146;90;71;104;93;110;75;105
"128";27;58;39;22;133;95;600;67;27;20;17;63;36;174;186;101;55;76;89;97;77;124;17;16;116;68;20;18;15;20;69;74;37;46;32;64;173;115;55;298;131;74;26;154;21;48;167;47;27;20;30;33;21;41;35;73;96;111;55
"129";10;68;13;64;105;147;80;22;25;7;7;235;6;6;59;277;135;18;9;10;9;9;98;10;4;21;220;42;20;38;55;33;308;259;100;76;15;200;141;218;81;111;68;39;10;64;76;35;32;104;24;28;94;16;59;34;35;35;80
"130";21;45;35;53;8;44;12;15;16;12;16;27;13;70;39;8;32;38;63;49;14;9;24;20;13;5;33;31;26;21;37;8;41;48;18;14;19;38;29;22;15;30;40;31;43;36;12;14;32;20;24;27;42;23;16;40;23;17;19
"131";37;14;11;13;12;14;11;37;30;13;67;8;5;29;17;17;7;16;13;7;9;10;11;10;18;10;3;17;9;12;13;26;10;5;8;6;40;76;15;14;14;9;10;9;35;90;29;12;39;19;18;22;27;20;15;21;18;18;12
"132";9;9;13;3;13;13;9;10;6;4;10;4;7;5;6;41;7;9;22;7;7;12;24;12;7;42;3;4;15;11;31;17;9;8;17;6;8;13;7;12;28;26;3;13;41;5;12;12;83;9;6;13;13;8;16;24;14;13;6
"133";152;44;1125;107;36;38;25;29;199;59;136;32;7;10;61;7;35;20;21;165;173;106;36;20;18;18;26;13;10;19;137;45;10;14;21;24;17;20;21;21;21;27;13;18;27;30;20;21;19;29;25;19;72;27;44;38;39;36;30
"134";28;25;45;35;57;25;58;17;38;26;34;32;24;56;28;15;16;16;20;18;20;19;53;23;7;110;91;29;25;29;19;38;20;72;14;63;146;254;166;166;35;89;20;23;24;25;53;45;87;280;62;36;25;15;24;154;135;33;35
"135";10;15;9;7;17;39;86;42;19;9;6;128;37;60;18;6;9;9;26;7;11;19;7;8;8;25;11;11;6;17;8;7;6;19;42;6;33;43;41;33;22;11;13;6;10;9;11;39;11;17;8;16;19;10;52;11;18;13;11
"136";7;8;11;15;11;17;7;5;16;12;12;1;6;8;1;6;3;7;10;5;12;11;9;6;7;2;2;3;8;8;8;4;5;2;5;10;4;11;14;3;12;6;4;7;5;9;4;7;8;18;7;10;11;4;9;19;12;20;9
"137";12;9;5;16;15;5;10;6;6;4;7;0;4;4;4;2;8;4;38;10;14;26;11;18;6;34;1;3;4;7;5;23;29;29;11;23;10;9;30;19;14;17;7;13;12;8;15;14;19;4;17;9;6;5;13;6;7;15;7
"138";59;102;53;57;97;45;58;30;39;39;33;43;15;94;32;16;121;154;60;72;56;24;32;27;192;95;201;142;75;41;25;27;127;98;51;85;39;86;24;28;97;62;32;28;74;32;32;69;55;80;64;54;79;65;86;51;93;39;51
"139";535;627;536;623;769;655;638;695;678;590;40;59;41;46;49;60;114;477;492;360;454;466;330;434;1544;2727;2573;3310;1436;307;291;218;276;234;256;264;270;511;583;615;265;248;239;642;894;751;681;608;649;724;860;1026;997;1190;1208;541;432;599;367
"140";28;31;24;21;31;41;23;23;23;21;28;11;22;16;17;7;14;24;21;23;21;16;27;34;49;20;12;20;23;51;76;16;14;8;14;23;21;66;18;18;24;24;32;19;22;63;20;81;28;30;24;20;66;19;32;38;35;35;56
"141";118;44;24;35;16;58;38;18;5;12;10;2;5;11;8;11;28;12;33;9;1;17;12;21;10;5;7;10;10;6;6;11;10;6;12;19;13;5;10;9;14;21;6;14;14;4;13;7;6;16;9;19;14;10;15;12;19;10;14
"142";24;23;30;17;17;11;28;16;20;18;15;14;20;21;16;10;17;28;16;10;10;15;11;37;18;13;8;17;38;31;16;11;19;14;12;12;27;16;18;154;135;73;70;68;43;31;51;40;47;31;26;31;32;13;32;24;29;24;27
"143";14;12;15;26;18;14;13;15;18;9;21;13;11;16;7;22;9;17;45;13;30;11;13;11;34;11;16;37;20;19;17;23;9;10;12;8;17;17;23;50;8;16;20;22;22;16;4;11;9;15;60;6;13;19;26;8;29;12;7
"144";5;11;5;3;10;8;6;11;8;7;5;0;46;6;37;1;0;0;9;2;2;18;2;1;9;5;5;3;9;6;4;1;7;2;1;5;6;41;363;116;59;41;29;13;20;24;30;11;13;13;10;9;34;21;20;19;10;17;13
"145";65;37;23;23;28;30;16;300;96;24;16;41;53;27;30;29;25;44;20;15;15;26;23;91;35;16;18;16;22;20;15;29;31;52;72;73;49;28;129;88;53;30;26;29;40;36;26;24;20;56;34;28;25;18;48;37;35;29;24
"146";24;34;27;25;22;25;11;48;34;16;23;11;10;15;14;14;17;17;17;31;25;45;21;31;16;20;19;16;21;64;31;20;45;12;15;36;13;35;20;25;48;29;15;22;23;29;29;85;28;44;40;23;31;35;34;51;41;29;25
"147";60;226;652;129;112;322;211;189;203;208;134;149;198;73;175;117;50;198;199;145;114;442;64;75;58;101;35;59;25;54;38;106;155;26;39;76;55;100;180;189;56;72;86;110;43;52;61;53;99;137;200;185;238;289;230;217;184;271;286
"148";35;22;11;60;18;14;10;43;16;10;7;12;4;8;20;19;6;22;6;11;15;24;39;10;9;8;33;27;37;40;10;2;38;20;24;33;15;9;12;8;19;8;25;25;10;6;9;10;11;10;10;15;9;15;14;12;11;14;4
"149";9;4;5;20;2;8;5;8;6;10;4;5;3;10;5;4;9;5;2;4;1;0;7;8;4;5;13;10;8;6;8;12;12;7;7;2;2;10;6;11;5;5;6;7;4;2;8;2;3;5;5;4;6;3;9;3;1;2;3
"150";2;4;9;4;3;2;3;5;5;3;4;1;1;2;2;4;3;2;6;8;9;3;6;4;2;4;1;2;1;3;5;2;5;0;1;1;1;3;2;3;5;6;3;2;7;3;9;5;9;5;7;7;5;5;7;16;15;9;7
"151";107;26;18;11;36;23;43;13;10;17;7;26;10;65;9;18;54;22;18;17;14;11;9;10;8;10;39;19;11;11;51;62;15;16;9;14;36;39;40;8;13;15;13;11;15;52;27;16;46;28;32;9;34;19;20;20;28;38;17
"152";14;6;17;10;9;8;10;47;9;8;6;3;21;9;10;6;1;20;3;5;6;8;7;5;13;4;14;30;10;6;7;7;5;13;13;8;8;10;7;6;8;13;6;4;6;19;8;4;8;11;12;9;6;13;15;11;14;7;5
"153";7;8;10;10;9;26;17;6;8;3;11;8;2;7;12;5;9;4;3;26;19;2;9;3;6;8;5;4;9;6;12;15;10;1;13;2;9;7;5;9;10;14;4;4;7;7;12;6;35;16;20;14;21;12;11;18;13;7;11
"154";19;15;20;17;10;13;6;7;8;5;12;23;5;13;11;6;6;8;4;24;10;12;14;9;8;15;9;7;6;10;10;68;12;28;10;11;15;18;14;8;9;20;13;5;12;7;9;10;13;15;5;18;12;13;11;11;14;12;13
"155";19;26;17;27;16;38;15;11;24;10;10;7;12;15;9;24;13;28;12;13;17;14;8;8;17;9;8;10;5;14;3;9;28;10;10;11;20;9;10;14;13;10;6;16;16;10;11;16;3;21;13;16;9;12;17;10;14;22;8
"156";25;10;13;17;16;6;10;73;55;9;31;7;9;8;12;44;7;18;12;109;14;11;8;7;9;13;12;17;11;16;9;31;10;10;15;15;17;39;17;38;20;30;18;13;13;14;23;27;53;31;40;17;24;22;25;30;17;20;14
"157";23;9;9;15;17;25;26;11;6;10;18;7;6;7;13;13;11;7;9;7;9;7;5;12;4;4;4;4;10;4;13;12;11;12;11;12;6;14;6;4;12;1;10;1;2;7;12;2;5;8;1;6;4;0;3;12;7;2;5
"158";0;1;0;0;4;1;4;3;1;4;0;1;3;1;0;2;0;0;0;0;0;0;2;1;63;1;63;4;0;0;9;2;2;2;29;4;1;26;3;0;1;3;28;1;2;17;3;0;1;4;4;8;7;3;13;2;3;1;0
"159";5;0;0;1;1;0;0;2;2;2;0;2;0;1;2;2;1;2;1;2;1;1;0;1;0;3;3;0;1;1;1;3;1;2;0;2;0;2;1;1;3;0;1;1;9;5;2;3;5;4;2;2;9;3;6;0;3;2;0
"160";17;30;5;12;12;10;5;11;13;7;11;11;11;9;7;11;8;12;5;8;8;12;23;5;6;9;9;8;8;9;14;7;11;6;9;10;8;15;13;11;16;8;6;6;6;14;7;4;10;9;45;10;6;12;14;12;4;12;11
"161";240;145;75;77;82;25;159;131;65;102;79;94;69;41;139;73;43;74;117;104;94;97;39;77;69;47;205;75;133;88;150;92;135;216;127;59;35;67;78;73;67;78;131;177;125;70;98;188;89;173;86;87;113;89;81;177;88;110;126
"162";5;2;30;5;7;10;6;7;0;36;36;1;2;4;69;109;53;18;23;19;170;229;135;64;52;33;17;16;26;27;17;32;29;30;101;236;173;29;118;111;35;65;330;325;185;54;114;113;124;360;237;140;78;38;23;99;106;219;173
"163";28;17;12;16;9;13;15;40;19;10;20;9;12;13;24;37;11;8;6;18;13;8;9;9;21;9;9;16;14;18;14;53;13;5;9;32;13;29;17;12;19;14;12;21;13;39;15;23;16;15;18;17;19;17;18;19;17;22;28
"164";36;12;11;28;17;3;6;20;6;38;15;13;5;32;25;22;10;3;6;12;33;19;10;8;11;8;8;11;6;40;27;11;11;5;7;9;25;11;4;5;19;9;6;16;7;8;17;10;6;25;17;15;12;9;41;18;32;21;9
"165";5;9;6;4;7;4;4;8;3;8;2;1;2;3;2;0;1;6;16;5;5;4;5;6;4;3;4;4;4;6;3;5;5;3;4;6;4;2;6;3;7;10;9;3;2;11;5;14;12;11;9;9;11;10;11;9;16;10;3
"166";33;129;36;28;43;24;44;68;39;35;15;33;17;19;39;18;36;27;34;49;31;13;26;59;109;77;27;13;14;16;22;53;47;16;16;41;17;47;64;75;64;28;13;16;63;27;46;40;21;48;29;27;103;64;35;29;35;24;26
"167";51;39;55;69;63;51;56;68;70;54;52;51;44;38;52;44;71;57;38;50;41;37;58;50;44;43;30;31;46;35;51;54;45;43;40;37;61;64;39;34;41;54;52;39;56;57;69;52;35;54;56;72;57;42;46;31;46;48;60
"168";18;18;25;16;18;12;12;7;14;15;7;16;14;10;15;9;11;5;13;14;13;11;8;14;10;338;39;16;41;14;33;22;35;11;43;12;8;38;36;36;94;43;47;10;27;15;19;38;9;14;20;18;14;46;21;35;16;26;25
"169";25;40;37;34;22;44;32;8;34;22;18;16;2;16;16;8;12;13;20;14;9;15;10;5;20;13;8;9;12;23;18;9;13;25;69;11;13;12;9;9;11;13;8;10;14;16;8;16;15;13;13;16;14;17;32;280;29;90;78
"170";254;133;34;15;34;156;27;68;55;649;128;138;8;9;73;49;27;54;54;41;12;1;22;11;8;6;6;6;4;9;13;36;24;6;10;11;44;10;9;32;13;6;52;16;7;3;8;16;14;12;10;12;4;9;9;4;13;6;5
"171";1;0;0;2;0;1;0;1;2;0;0;0;0;1;1;3;2;3;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;1;0;1;1;1;0;1;0;1;2;1;1;0;0;0;0;0;0;0;0;0
"172";56;58;67;70;65;75;60;63;66;55;65;74;61;42;50;45;78;57;52;71;74;56;72;63;54;52;35;35;79;41;45;61;39;67;35;44;62;51;49;204;56;57;54;46;55;48;37;74;66;55;58;130;67;68;73;65;93;57;80
"173";0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"174";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"175";26;19;18;35;17;23;13;32;19;15;10;7;6;11;9;15;11;12;18;43;23;13;24;11;12;12;8;10;12;7;6;13;40;37;12;20;13;11;16;5;14;16;16;11;11;22;26;13;49;12;24;15;12;28;18;17;16;17;32
"176";71;65;19;10;62;17;29;23;21;11;24;16;15;38;19;25;50;39;68;76;37;68;23;28;9;29;13;15;12;23;13;31;62;12;88;14;11;48;18;29;34;14;101;47;30;17;42;29;23;18;22;16;105;41;57;17;48;34;54
"177";9;8;7;15;12;10;9;8;8;9;8;11;4;5;4;8;4;7;15;10;14;11;22;9;8;11;6;4;5;5;14;8;9;3;6;6;6;8;9;5;4;7;11;9;11;15;13;8;8;13;13;17;8;8;9;12;5;7;9
"178";9;5;600;122;168;61;34;57;34;17;9;15;4;5;11;11;8;3;2;2;5;12;7;7;11;4;3;8;9;18;9;3;12;3;9;0;3;5;3;6;3;7;3;4;6;8;6;9;6;12;37;5;5;2;2;9;4;14;7
"179";19;32;21;11;11;13;30;28;20;29;17;30;12;23;11;10;19;14;19;24;33;37;25;32;29;21;21;19;46;32;14;20;16;6;30;18;16;26;25;23;28;35;48;21;40;91;64;38;84;54;57;49;33;31;52;61;28;29;52
"180";2;10;5;4;7;4;7;5;10;3;7;1;0;2;1;8;7;0;14;2;3;7;2;1;2;6;3;1;2;4;20;2;4;4;6;3;1;6;6;6;2;3;2;8;6;1;8;7;4;8;3;8;7;7;15;5;3;6;3
"181";32;19;12;11;12;16;11;6;13;6;15;9;12;11;9;11;10;23;16;11;12;18;25;28;8;13;11;5;29;12;44;29;6;12;10;9;10;6;23;13;14;18;14;18;22;20;13;8;13;24;10;12;24;19;26;31;16;25;20
"182";13;11;15;21;51;12;19;10;13;18;7;7;9;13;9;8;15;31;92;18;13;6;11;19;14;7;5;8;11;5;11;10;8;11;7;8;7;14;38;11;10;18;8;9;12;13;11;11;18;15;12;23;15;16;24;21;10;17;15
"183";24;26;10;35;21;29;31;33;31;25;14;31;17;9;10;21;18;21;14;71;46;19;37;17;14;19;25;16;18;35;8;34;20;16;10;15;31;8;27;12;12;22;23;17;29;17;24;21;20;31;27;17;24;29;56;41;60;23;23
"184";21;102;27;35;90;23;55;48;47;87;27;62;27;54;63;69;72;57;40;19;15;44;32;25;73;26;15;35;25;29;36;48;25;28;19;28;94;51;21;52;35;41;28;48;52;28;25;31;13;75;27;25;25;92;57;76;48;31;37
"185";19;23;30;34;20;31;25;27;47;30;30;20;28;20;46;23;31;28;29;36;24;38;33;56;27;65;18;17;14;28;29;23;35;22;29;40;20;25;228;30;27;39;27;21;33;26;36;20;32;29;27;25;39;32;27;27;32;25;29
"186";4;7;12;9;6;8;5;4;8;2;6;5;2;8;7;7;7;7;4;8;16;12;9;6;15;4;4;4;3;8;4;8;5;5;8;5;7;8;7;9;10;7;9;11;4;6;12;7;12;6;11;9;6;10;18;8;5;8;12
"187";11;25;6;13;24;42;31;88;20;8;8;41;11;8;12;16;34;41;15;36;9;14;29;24;14;14;8;12;37;16;12;11;16;6;13;9;10;16;7;15;11;11;13;14;12;9;15;11;13;21;12;23;15;7;38;36;13;10;9
"188";2;5;7;4;5;22;25;23;10;7;4;7;2;3;6;5;2;5;2;7;9;0;2;0;3;5;1;3;2;4;6;1;4;2;5;2;5;5;2;4;5;9;0;6;1;7;9;5;9;13;5;4;9;3;2;1;5;6;12
"189";17;16;13;18;20;13;15;12;20;7;17;8;9;43;9;22;7;18;14;20;16;66;23;34;42;11;23;14;12;7;6;7;67;4;19;9;11;19;10;11;11;9;10;38;15;16;12;10;15;22;23;30;22;13;18;19;23;18;10
"190";11;19;12;19;8;11;10;8;7;11;45;13;13;7;6;7;9;7;12;5;10;12;16;39;7;7;10;4;10;15;9;11;8;18;5;8;16;9;6;13;9;14;4;6;6;6;8;18;10;12;11;7;74;33;13;14;17;13;31
"191";11;11;3;14;7;17;13;7;15;34;12;6;9;7;10;16;13;11;8;12;37;29;56;27;94;34;12;12;21;14;13;25;18;15;42;23;14;46;14;12;33;23;82;53;33;29;28;19;25;20;30;29;14;29;11;18;11;17;16
"192";6;6;0;3;3;0;4;4;4;0;2;2;1;3;2;1;4;1;3;2;1;3;7;0;2;3;2;3;3;4;3;9;9;3;4;4;2;6;4;5;3;4;6;6;9;3;4;7;6;7;9;4;5;6;7;8;5;1;7
"193";7;3;2;0;1;1;1;2;0;0;0;3;3;0;0;3;2;2;2;1;1;0;1;1;0;5;0;1;0;2;2;3;4;1;1;2;3;3;3;3;0;0;1;4;2;2;2;4;0;1;2;1;1;0;2;2;0;0;0
"194";25;11;11;6;6;14;12;11;12;6;8;3;5;15;10;7;3;12;15;8;37;13;7;7;9;14;11;6;5;6;9;24;6;6;10;6;10;14;3;3;12;7;8;5;8;6;8;8;20;8;5;17;12;8;9;9;10;9;9
"195";24;24;16;19;16;18;23;17;15;11;16;13;5;8;18;5;14;7;13;36;18;13;11;13;10;33;20;9;14;8;17;14;14;6;51;10;9;8;18;48;14;16;14;12;30;13;23;23;11;24;7;21;19;13;10;14;18;16;10
"196";6;18;22;40;23;15;11;20;17;15;9;12;21;9;11;9;9;15;8;19;15;25;13;14;16;8;6;9;4;14;18;9;5;10;7;9;9;5;39;14;11;13;14;11;15;13;6;28;12;12;16;11;13;26;7;14;12;8;18
"197";30;22;16;14;12;58;24;10;47;15;12;8;15;24;12;9;16;19;16;14;13;19;37;19;22;13;13;12;24;17;20;19;23;16;16;17;24;25;17;17;18;15;20;23;22;14;46;19;18;17;18;35;38;22;25;27;26;26;27
"198";11;15;14;8;7;15;8;9;10;7;10;6;8;5;15;4;19;6;10;9;19;4;15;8;13;11;8;7;9;9;9;5;9;3;7;9;5;4;12;7;12;5;11;15;15;4;7;13;47;11;21;7;10;15;11;13;11;12;10
"199";24;9;15;22;20;11;11;15;17;11;19;14;9;11;11;5;6;9;10;11;26;11;6;14;9;12;10;4;9;4;11;6;11;9;4;14;12;5;11;3;7;7;20;11;19;27;19;30;19;22;14;21;20;16;15;13;10;9;17
"200";5;10;10;4;5;5;11;7;5;25;16;2;5;4;9;5;6;9;10;5;5;5;5;9;11;5;3;6;4;4;8;4;7;6;10;5;7;5;9;6;13;6;5;9;6;3;6;5;7;90;13;11;16;10;14;14;11;9;14
"201";41;23;30;48;60;45;42;41;84;49;49;30;33;26;38;40;56;25;28;21;44;17;25;33;21;29;22;16;33;19;19;24;18;28;20;23;35;49;33;34;22;40;40;19;48;58;51;49;54;55;38;81;40;59;45;51;28;75;70
"202";20;23;50;76;9;19;15;19;24;19;15;9;16;21;14;8;12;47;68;20;15;25;16;13;8;12;44;49;14;7;33;15;8;38;16;17;16;79;10;15;13;49;9;9;11;17;21;69;14;17;23;22;24;24;29;60;23;51;28
"203";6;19;9;40;46;26;13;8;15;4;19;1;4;2;4;11;6;19;15;5;7;7;7;14;6;9;4;8;11;1;10;5;5;5;5;25;9;7;4;22;16;7;9;3;8;34;8;8;19;10;3;10;33;14;8;12;7;10;1
"204";7;15;13;4;30;11;16;12;7;7;3;22;7;5;23;13;19;33;46;53;45;19;9;30;16;18;71;5;14;157;10;60;40;32;46;34;13;41;30;13;56;26;29;34;14;11;10;62;45;11;14;36;11;10;12;22;15;21;13
"205";48;17;27;15;13;20;12;66;15;23;22;11;6;15;16;11;14;13;27;16;13;13;12;17;20;12;17;3;12;13;13;13;7;14;14;7;9;10;63;9;25;17;21;18;15;10;14;15;19;15;18;30;15;27;17;19;50;31;15
"206";11;10;36;13;5;10;10;11;5;10;8;10;33;12;16;12;8;6;10;13;7;14;12;14;10;7;8;8;4;8;4;13;10;9;8;10;4;5;6;8;7;6;6;8;4;8;4;5;11;9;15;4;7;8;16;8;9;6;7
"207";8;10;6;5;8;19;8;10;7;7;5;5;22;14;4;3;6;9;6;5;5;6;10;7;9;6;7;7;7;4;7;15;6;10;10;12;12;6;6;15;16;11;8;7;5;9;9;23;24;169;16;14;46;22;16;8;18;10;12
"208";15;4;26;3;6;7;5;4;5;6;11;0;5;4;3;5;3;5;11;5;8;7;4;10;4;3;13;4;4;8;12;1;4;11;3;5;8;3;9;9;6;5;3;3;4;9;9;14;4;5;3;6;9;7;4;5;8;4;9
"209";10;4;10;42;14;11;7;12;18;9;10;8;3;3;8;5;3;5;4;10;4;9;10;7;6;4;7;6;3;5;7;3;2;6;3;5;2;6;5;5;18;10;2;5;3;6;7;3;4;6;21;3;4;6;7;4;4;5;5
"210";7;8;4;3;9;4;6;4;2;8;4;1;1;3;3;3;5;3;2;6;0;3;2;4;4;5;2;11;5;6;2;11;1;5;9;6;4;5;3;3;6;7;6;3;9;1;2;4;10;10;11;1;3;6;11;8;7;8;4
"211";11;33;70;66;9;12;10;16;10;8;5;6;7;8;6;3;5;11;10;10;7;7;12;10;8;8;4;5;9;6;7;10;11;8;6;10;6;82;10;8;12;10;14;8;20;14;14;10;12;8;17;19;9;9;10;8;10;11;10
"212";20;23;9;13;29;25;13;17;15;16;21;11;9;14;15;13;14;12;13;9;11;16;21;14;9;11;11;16;9;9;13;53;12;8;18;9;10;9;37;11;14;25;19;10;14;10;6;11;18;12;15;17;13;13;12;10;14;9;10
"213";23;93;17;22;38;26;19;29;11;32;28;23;11;19;20;14;17;18;24;20;30;16;26;19;18;13;13;11;14;12;13;19;19;6;20;25;13;33;17;15;17;29;23;16;15;19;20;23;20;26;42;25;84;23;159;61;146;32;83
"214";11;17;15;8;7;7;13;3;10;11;3;8;3;11;9;8;5;9;12;13;8;7;3;9;15;11;3;1;7;6;0;5;10;3;3;12;5;7;9;7;19;6;13;6;11;8;12;6;11;12;15;5;5;8;2;12;15;2;10
"215";76;70;69;32;37;12;224;79;19;17;12;89;485;70;25;22;22;69;28;23;124;102;97;85;13;28;23;50;8;13;28;9;27;20;54;47;64;39;18;9;20;42;16;10;15;61;53;132;39;45;51;47;30;49;41;61;13;14;28
"216";19;53;35;33;42;25;269;8;11;62;14;56;10;48;9;12;10;17;17;55;9;11;13;11;12;7;8;9;48;17;14;12;50;20;22;16;44;30;22;39;12;16;8;62;18;43;13;16;21;60;47;42;19;22;35;25;17;19;25
"217";62;75;80;67;62;41;95;57;71;49;62;28;62;27;27;50;65;40;57;59;60;46;47;50;49;19;44;27;100;62;35;56;73;82;40;58;48;67;35;62;48;61;74;61;39;48;71;44;71;65;57;56;51;61;52;80;87;76;74
"218";44;251;104;94;61;65;56;104;65;62;107;68;96;74;66;60;61;67;107;90;91;66;87;105;60;52;88;199;57;71;58;72;59;49;78;68;107;78;67;650;149;146;84;60;128;113;108;97;125;88;83;66;73;82;87;44;71;106;87
"219";15;10;36;10;10;8;11;24;7;8;4;8;12;7;4;11;12;15;45;22;10;16;19;7;35;17;29;33;105;163;20;22;11;11;11;9;11;20;30;15;21;9;9;13;11;16;15;14;8;7;16;9;11;10;14;58;7;24;21
"220";6;16;9;10;12;10;11;86;4;5;13;11;5;10;11;21;7;13;8;65;60;26;19;9;18;12;15;6;15;7;11;9;5;2;17;5;13;16;14;8;8;12;5;8;13;7;9;24;11;7;17;15;9;9;32;9;8;18;18
"221";10;11;12;5;18;7;7;8;7;5;7;3;1;3;3;5;12;4;5;11;5;5;3;6;1;7;2;4;5;8;5;4;5;3;9;7;6;8;20;32;23;5;6;5;5;7;5;6;9;12;5;5;3;7;3;6;4;5;5
"222";17;14;17;18;6;13;9;15;16;11;7;11;25;8;12;11;8;18;10;33;7;2;18;9;10;11;12;9;9;10;9;6;39;13;12;29;7;13;33;23;14;20;12;14;12;18;38;21;14;15;8;9;7;10;20;81;15;14;22
"223";14;22;7;13;16;6;11;10;16;8;15;11;32;5;4;8;5;8;16;16;18;18;10;16;6;21;7;12;23;20;11;10;13;9;17;23;11;22;24;16;23;18;9;7;36;8;13;17;23;15;14;22;12;9;19;16;27;15;23
"224";5;7;6;8;6;5;3;4;4;9;1;2;2;5;3;3;4;2;4;3;1;3;3;2;2;3;5;3;2;3;5;10;8;1;4;6;2;6;9;4;9;8;6;4;8;3;8;3;9;9;3;3;3;4;5;9;8;11;5
"225";20;26;33;35;50;29;36;34;27;24;22;23;21;21;11;15;27;27;46;9;29;38;30;42;18;43;15;14;21;28;30;20;15;15;29;18;26;26;20;21;47;24;28;16;29;40;41;34;35;43;25;35;30;32;30;38;22;32;47
"226";23;25;15;58;9;12;10;18;15;12;13;9;2;8;9;9;9;4;23;8;10;6;15;11;4;7;6;20;10;16;25;4;29;7;1;24;14;7;10;14;13;113;16;4;18;32;15;9;13;18;27;13;8;7;6;16;9;14;14
"227";10;21;14;14;96;152;75;18;21;15;17;9;9;29;10;6;14;14;61;27;60;72;12;17;5;7;44;14;15;28;10;8;45;24;14;8;10;16;15;8;20;14;14;16;9;102;74;75;9;54;28;41;23;12;12;26;22;12;16
"228";6;8;14;9;17;8;2;1;5;2;7;5;4;4;7;4;2;10;7;5;15;5;4;4;7;6;7;4;5;7;14;4;4;12;8;6;5;11;4;1;7;38;3;5;7;8;7;9;16;11;7;10;10;5;10;7;11;2;4
"229";22;8;7;15;12;12;11;0;19;8;5;3;2;5;9;6;6;4;4;4;6;8;10;5;6;4;3;5;5;9;10;8;12;10;5;5;6;6;6;6;2;8;3;3;3;3;1;9;3;4;3;3;8;4;4;1;6;0;7
"230";17;21;23;14;56;8;27;16;12;8;8;11;6;28;10;6;9;6;5;11;12;11;12;11;8;14;23;16;14;15;7;7;19;21;10;13;10;14;25;12;18;19;16;10;4;28;24;12;13;9;15;31;19;10;20;18;11;16;17
